complaint_id,issue_type,description,latitude,longitude,location_name,reported_at,resolved_at,status,repeat_count,unsafe_flag
C2598,leakage,Issue related to garbage reported near Academic Block,26.859531,80.958333,Academic Block,2024-03-02,2024-02-08,open,8,0
C2599,road,Issue related to road reported near Academic Block,26.852912,80.95411,Academic Block,2024-05-18,2024-02-27,resolved,6,1
C2600,leakage,Issue related to road reported near Canteen,26.858691,80.953436,Hostel A,2024-01-30,2024-02-07,resolved,2,1
C2601,light,Issue related to hygiene reported near Hostel B,26.846068,80.947887,Hostel C,2024-06-15,,open,2,1
C2602,light,Issue related to road reported near Academic Block,26.855638,80.940026,Academic Block,2024-05-02,,open,7,1
C2603,garbage,Issue related to leakage reported near Library,26.855317,80.942403,Canteen,2024-05-28,2024-06-28,resolved,1,1
C2604,light,Issue related to garbage reported near Canteen,26.853833,80.950691,Library,2024-06-28,2024-04-03,open,1,1
C2605,electricity,Issue related to electricity reported near Hostel B,26.859313,80.953503,Library,2024-02-23,,open,7,1
C2606,leakage,Issue related to hygiene reported near Academic Block,26.847871,80.948349,Hostel B,2024-02-27,,resolved,9,1
C2607,light,Issue related to garbage reported near Academic Block,26.842614,80.954614,Hostel B,2024-03-23,2024-04-07,open,5,0
C2608,road,Issue related to hygiene reported near Hostel A,26.853434,80.950437,Library,2024-03-31,2024-03-12,open,1,1
C2609,garbage,Issue related to garbage reported near Hostel C,26.854586,80.941484,Canteen,2024-03-09,2024-06-23,open,5,0
C2610,leakage,Issue related to electricity reported near Hostel C,26.851501,80.94384,Library,2024-05-08,2024-04-26,open,1,0
C2611,garbage,Issue related to garbage reported near Canteen,26.844136,80.9568,Hostel B,2024-06-23,2024-05-15,open,9,1
C2612,leakage,Issue related to electricity reported near Library,26.850089,80.954498,Academic Block,2024-04-18,,open,4,1
C2613,road,Issue related to electricity reported near Library,26.846244,80.957895,Hostel A,2024-03-11,2024-03-31,resolved,9,0
C2614,garbage,Issue related to electricity reported near Library,26.848549,80.942351,Hostel B,2024-01-14,2024-04-11,open,2,0
C2615,hygiene,Issue related to light reported near Canteen,26.852904,80.959804,Canteen,2024-01-17,2024-03-12,resolved,7,0
C2616,electricity,Issue related to leakage reported near Library,26.854904,80.944188,Academic Block,2024-04-05,,resolved,2,1
C2617,electricity,Issue related to road reported near Canteen,26.844644,80.940236,Academic Block,2024-03-29,,resolved,4,1
C2618,leakage,Issue related to electricity reported near Library,26.848107,80.959948,Academic Block,2024-04-25,2024-03-29,resolved,6,1
C2619,hygiene,Issue related to garbage reported near Academic Block,26.845383,80.945621,Hostel C,2024-05-04,2024-02-02,resolved,2,0
C2620,garbage,Issue related to electricity reported near Canteen,26.843973,80.95336,Hostel C,2024-05-08,2024-04-27,resolved,2,1
C2621,hygiene,Issue related to light reported near Academic Block,26.855668,80.943534,Academic Block,2024-05-14,2024-03-30,resolved,2,1
C2622,hygiene,Issue related to leakage reported near Canteen,26.858185,80.951605,Canteen,2024-02-01,,resolved,3,1
C2623,garbage,Issue related to electricity reported near Canteen,26.847405,80.958081,Library,2024-04-30,2024-05-08,open,5,1
C2624,road,Issue related to hygiene reported near Hostel B,26.855026,80.946404,Canteen,2024-05-16,2024-02-08,resolved,9,0
C2625,hygiene,Issue related to road reported near Library,26.85794,80.953405,Hostel C,2024-06-22,2024-02-09,resolved,6,1
C2626,hygiene,Issue related to garbage reported near Hostel A,26.856922,80.943758,Hostel B,2024-05-16,2024-03-16,resolved,9,1
C2627,road,Issue related to electricity reported near Hostel B,26.843656,80.952496,Hostel C,2024-03-15,2024-06-20,open,5,0
C2628,hygiene,Issue related to road reported near Academic Block,26.859126,80.946729,Library,2024-04-25,,resolved,6,1
C2629,hygiene,Issue related to hygiene reported near Hostel B,26.847534,80.944224,Hostel A,2024-06-07,2024-01-18,open,8,0
C2630,hygiene,Issue related to garbage reported near Academic Block,26.846785,80.946264,Hostel C,2024-04-04,2024-01-05,resolved,3,0
C2631,electricity,Issue related to leakage reported near Hostel B,26.841249,80.943577,Canteen,2024-06-21,2024-02-26,resolved,2,1
C2632,light,Issue related to leakage reported near Hostel C,26.849723,80.958038,Canteen,2024-06-26,,open,3,0
C2633,road,Issue related to garbage reported near Library,26.84218,80.947944,Academic Block,2024-01-17,2024-01-15,resolved,9,1
C2634,hygiene,Issue related to light reported near Library,26.844971,80.944906,Academic Block,2024-02-18,2024-01-03,open,6,0
C2635,electricity,Issue related to electricity reported near Academic Block,26.846339,80.948968,Academic Block,2024-04-27,2024-06-19,open,4,0
C2636,road,Issue related to hygiene reported near Hostel B,26.856177,80.946411,Hostel A,2024-01-23,2024-01-14,resolved,3,1
C2637,leakage,Issue related to garbage reported near Academic Block,26.85751,80.954888,Library,2024-01-21,,resolved,2,0
C2638,leakage,Issue related to hygiene reported near Library,26.846049,80.959424,Hostel B,2024-04-10,,open,4,1
C2639,hygiene,Issue related to hygiene reported near Hostel A,26.857174,80.948761,Canteen,2024-02-15,,open,9,1
C2640,electricity,Issue related to hygiene reported near Academic Block,26.857145,80.957221,Canteen,2024-03-14,2024-06-20,resolved,4,1
C2641,electricity,Issue related to leakage reported near Hostel A,26.855293,80.951317,Library,2024-01-20,2024-05-24,resolved,5,1
C2642,road,Issue related to hygiene reported near Canteen,26.842934,80.943145,Hostel A,2024-01-28,,resolved,8,0
C2643,road,Issue related to electricity reported near Hostel A,26.853806,80.953812,Academic Block,2024-02-12,,open,2,1
C2644,electricity,Issue related to garbage reported near Academic Block,26.8589,80.950269,Library,2024-03-11,,resolved,3,0
C2645,road,Issue related to hygiene reported near Hostel A,26.853651,80.953012,Hostel B,2024-01-29,2024-02-21,open,6,1
C2646,electricity,Issue related to road reported near Library,26.846632,80.957794,Academic Block,2024-06-27,2024-01-22,resolved,7,0
C2647,light,Issue related to garbage reported near Hostel A,26.850012,80.948809,Hostel B,2024-02-07,,open,4,0
C2648,electricity,Issue related to road reported near Library,26.852915,80.958024,Hostel C,2024-05-07,,open,1,0
C2649,leakage,Issue related to electricity reported near Hostel C,26.850211,80.955013,Hostel B,2024-02-08,2024-03-05,resolved,7,0
C2650,road,Issue related to road reported near Library,26.842399,80.949772,Academic Block,2024-02-22,2024-06-13,open,9,1
C2651,electricity,Issue related to light reported near Canteen,26.846241,80.952064,Hostel C,2024-05-13,,open,1,1
C2652,electricity,Issue related to electricity reported near Academic Block,26.856048,80.946512,Academic Block,2024-06-09,,open,1,0
C2653,road,Issue related to leakage reported near Hostel C,26.857228,80.959672,Canteen,2024-01-06,2024-03-08,open,1,0
C2654,light,Issue related to garbage reported near Hostel B,26.842746,80.953347,Academic Block,2024-03-16,2024-06-02,open,7,1
C2655,light,Issue related to hygiene reported near Hostel C,26.859048,80.940877,Hostel C,2024-04-16,,resolved,9,0
C2656,road,Issue related to road reported near Library,26.846576,80.946532,Hostel B,2024-06-23,2024-06-23,resolved,3,0
C2657,garbage,Issue related to road reported near Academic Block,26.853246,80.952466,Canteen,2024-05-18,2024-05-29,open,8,1
C2658,road,Issue related to electricity reported near Canteen,26.855037,80.941127,Hostel A,2024-02-03,,resolved,9,0
C2659,road,Issue related to leakage reported near Canteen,26.856239,80.940478,Hostel A,2024-05-01,2024-03-06,open,3,0
C2660,light,Issue related to hygiene reported near Hostel A,26.858915,80.949,Hostel A,2024-03-29,,open,3,1
C2661,light,Issue related to garbage reported near Canteen,26.846258,80.946654,Hostel A,2024-04-17,2024-03-19,resolved,1,0
C2662,road,Issue related to light reported near Hostel A,26.85717,80.948766,Library,2024-04-23,,open,2,1
C2663,road,Issue related to leakage reported near Hostel C,26.842634,80.945254,Hostel A,2024-06-14,,open,7,1
C2664,road,Issue related to electricity reported near Hostel C,26.854101,80.943294,Hostel C,2024-01-06,2024-04-29,open,3,1
C2665,light,Issue related to road reported near Library,26.85484,80.953783,Hostel A,2024-03-15,2024-04-07,resolved,7,1
C2666,road,Issue related to leakage reported near Canteen,26.853554,80.950291,Academic Block,2024-02-18,2024-04-22,resolved,5,0
C2667,road,Issue related to garbage reported near Hostel A,26.845046,80.944003,Hostel A,2024-01-17,,open,8,1
C2668,hygiene,Issue related to light reported near Academic Block,26.857461,80.946392,Hostel B,2024-01-06,2024-06-27,open,5,1
C2669,garbage,Issue related to light reported near Canteen,26.843377,80.951836,Hostel C,2024-02-29,,open,3,0
C2670,leakage,Issue related to electricity reported near Canteen,26.841073,80.941445,Hostel C,2024-05-13,2024-07-02,open,9,1
C2671,garbage,Issue related to hygiene reported near Hostel A,26.854349,80.942949,Canteen,2024-06-14,,open,7,0
C2672,hygiene,Issue related to leakage reported near Library,26.84951,80.941465,Library,2024-03-26,,resolved,5,1
C2673,leakage,Issue related to light reported near Hostel B,26.856982,80.956246,Academic Block,2024-04-15,2024-04-16,resolved,7,1
C2674,road,Issue related to garbage reported near Academic Block,26.847668,80.955048,Hostel C,2024-05-28,2024-05-24,resolved,9,1
C2675,hygiene,Issue related to light reported near Academic Block,26.843366,80.955066,Hostel B,2024-03-28,,resolved,5,1
C2676,road,Issue related to light reported near Canteen,26.856729,80.954327,Hostel A,2024-06-16,2024-01-24,open,7,0
C2677,light,Issue related to leakage reported near Hostel A,26.850978,80.953388,Hostel C,2024-06-14,2024-06-07,open,9,0
C2678,electricity,Issue related to hygiene reported near Hostel A,26.843784,80.94954,Hostel B,2024-03-24,2024-03-04,resolved,1,0
C2679,hygiene,Issue related to electricity reported near Canteen,26.854408,80.952846,Hostel A,2024-05-04,2024-04-06,resolved,4,1
C2680,light,Issue related to road reported near Hostel A,26.850222,80.940767,Library,2024-05-31,,open,1,1
C2681,hygiene,Issue related to hygiene reported near Academic Block,26.852086,80.952429,Hostel C,2024-06-19,2024-05-25,resolved,8,1
C2682,hygiene,Issue related to electricity reported near Library,26.849218,80.955558,Hostel C,2024-06-27,2024-01-15,open,3,0
C2683,light,Issue related to road reported near Hostel B,26.856574,80.950007,Hostel B,2024-05-15,2024-04-11,open,2,1
C2684,leakage,Issue related to hygiene reported near Hostel A,26.856591,80.94715,Canteen,2024-05-20,,open,4,0
C2685,garbage,Issue related to road reported near Canteen,26.854188,80.945549,Academic Block,2024-04-23,2024-04-29,resolved,3,0
C2686,road,Issue related to garbage reported near Library,26.842108,80.952856,Library,2024-04-27,2024-05-13,resolved,5,0
C2687,hygiene,Issue related to hygiene reported near Library,26.856777,80.953856,Academic Block,2024-03-18,2024-01-15,resolved,8,1
C2688,road,Issue related to hygiene reported near Library,26.85342,80.957419,Hostel C,2024-05-25,,resolved,8,1
C2689,electricity,Issue related to light reported near Canteen,26.85394,80.946847,Academic Block,2024-02-03,,resolved,7,1
C2690,light,Issue related to road reported near Hostel B,26.84726,80.955395,Hostel A,2024-03-19,2024-01-29,open,8,1
C2691,road,Issue related to electricity reported near Hostel B,26.857586,80.951227,Library,2024-02-13,,resolved,5,0
C2692,light,Issue related to garbage reported near Academic Block,26.854507,80.957657,Academic Block,2024-03-07,,open,6,0
C2693,road,Issue related to electricity reported near Library,26.842252,80.950556,Hostel A,2024-02-28,,open,8,1
C2694,garbage,Issue related to road reported near Hostel C,26.848156,80.950353,Hostel B,2024-05-03,2024-03-26,open,1,1
C2695,garbage,Issue related to road reported near Academic Block,26.857728,80.951558,Academic Block,2024-04-05,2024-02-02,resolved,6,1
C2696,garbage,Issue related to hygiene reported near Library,26.840944,80.954986,Library,2024-03-14,2024-06-22,resolved,6,0
C2697,garbage,Issue related to electricity reported near Hostel B,26.859228,80.959294,Hostel A,2024-01-13,2024-07-03,resolved,5,1
C2698,garbage,Issue related to leakage reported near Academic Block,26.853583,80.941471,Academic Block,2024-02-07,,resolved,4,0
C2699,garbage,Issue related to leakage reported near Hostel C,26.852628,80.941069,Hostel B,2024-03-31,,resolved,1,0
C2700,light,Issue related to hygiene reported near Hostel B,26.845411,80.958751,Academic Block,2024-03-13,,resolved,8,0
C2701,hygiene,Issue related to light reported near Academic Block,26.844976,80.950598,Hostel A,2024-04-26,2024-05-07,resolved,6,0
C2702,road,Issue related to road reported near Canteen,26.858841,80.952298,Academic Block,2024-02-12,,resolved,3,0
C2703,garbage,Issue related to electricity reported near Library,26.845965,80.949648,Library,2024-06-07,2024-06-13,open,3,0
C2704,light,Issue related to leakage reported near Canteen,26.85551,80.941873,Hostel C,2024-02-11,2024-03-19,resolved,6,0
C2705,light,Issue related to road reported near Hostel C,26.847862,80.955362,Hostel A,2024-05-17,2024-07-04,open,7,1
C2706,light,Issue related to electricity reported near Canteen,26.842785,80.954944,Hostel A,2024-03-14,2024-01-03,open,8,1
C2707,hygiene,Issue related to road reported near Canteen,26.840214,80.946234,Hostel A,2024-02-16,2024-06-09,open,5,1
C2708,road,Issue related to light reported near Hostel B,26.850885,80.946125,Hostel A,2024-02-14,2024-01-31,open,6,0
C2709,hygiene,Issue related to light reported near Library,26.859516,80.956757,Academic Block,2024-06-26,,resolved,1,0
C2710,leakage,Issue related to electricity reported near Hostel C,26.847383,80.941447,Library,2024-06-19,,resolved,6,1
C2711,light,Issue related to electricity reported near Hostel C,26.847144,80.957622,Hostel B,2024-02-09,2024-05-14,open,9,0
C2712,leakage,Issue related to electricity reported near Hostel B,26.846882,80.945133,Library,2024-02-11,,open,4,0
C2713,electricity,Issue related to electricity reported near Canteen,26.850411,80.95186,Hostel A,2024-03-01,,open,1,0
C2714,garbage,Issue related to light reported near Library,26.848813,80.95872,Canteen,2024-01-30,2024-05-10,resolved,9,0
C2715,garbage,Issue related to road reported near Canteen,26.857598,80.953562,Academic Block,2024-01-11,2024-01-16,open,4,0
C2716,hygiene,Issue related to electricity reported near Hostel C,26.85011,80.948289,Canteen,2024-03-22,2024-03-18,open,2,0
C2717,road,Issue related to electricity reported near Hostel A,26.850155,80.953791,Academic Block,2024-05-27,2024-02-18,resolved,1,0
C2718,leakage,Issue related to leakage reported near Library,26.842767,80.94688,Hostel A,2024-02-02,2024-05-20,open,3,0
C2719,road,Issue related to hygiene reported near Library,26.859655,80.945545,Academic Block,2024-04-22,,resolved,7,0
C2720,hygiene,Issue related to road reported near Canteen,26.844999,80.959934,Hostel A,2024-03-07,2024-04-23,resolved,2,0
C2721,garbage,Issue related to electricity reported near Academic Block,26.841467,80.955016,Library,2024-04-04,2024-06-07,open,9,0
C2722,road,Issue related to electricity reported near Canteen,26.853263,80.952894,Hostel C,2024-02-17,,open,2,0
C2723,road,Issue related to road reported near Hostel C,26.851907,80.947106,Academic Block,2024-02-22,,open,5,1
C2724,garbage,Issue related to hygiene reported near Hostel A,26.848303,80.940983,Hostel A,2024-05-23,,resolved,8,0
C2725,leakage,Issue related to road reported near Hostel A,26.848444,80.940621,Canteen,2024-01-09,,resolved,8,0
C2726,garbage,Issue related to garbage reported near Academic Block,26.855701,80.951084,Hostel A,2024-06-19,2024-03-03,resolved,3,1
